year,month,variable,parameter,greenhouse_gas_concentration,unit
1997,11,methane,seasonal_adjusted_mean,1712.3997260819215,ppb
1997,11,methane,trend,1713.1979769833492,ppb
1997,12,methane,mean,1712.6,ppb
1997,12,methane,mean_fitted,1712.6,ppb
1997,12,methane,seasonal_adjusted_mean,1711.1938709245285,ppb
1997,12,methane,trend,1713.8790358143804,ppb
1998,1,methane,mean,1706.4,ppb
1998,1,methane,mean_fitted,1706.4,ppb
1998,1,methane,seasonal_adjusted_mean,1717.059495806763,ppb
1998,1,methane,trend,1714.5642118112103,ppb
1998,2,methane,mean,1707.5,ppb
1998,2,methane,mean_fitted,1707.5,ppb
1998,2,methane,seasonal_adjusted_mean,1720.5182050016883,ppb
1998,2,methane,trend,1715.24938780804,ppb
1998,3,methane,mean,1695.2,ppb
1998,3,methane,mean_fitted,1695.2,ppb
1998,3,methane,seasonal_adjusted_mean,1710.5102925710703,ppb
1998,3,methane,trend,1715.9345638048699,ppb
1998,4,methane,mean,1717.5,ppb
1998,4,methane,mean_fitted,1717.5,ppb
1998,4,methane,seasonal_adjusted_mean,1724.5781866023426,ppb
1998,4,methane,trend,1716.6197398016996,ppb
1998,5,methane,mean,1711.6,ppb
1998,5,methane,mean_fitted,1711.6,ppb
1998,5,methane,seasonal_adjusted_mean,1715.269332850581,ppb
1998,5,methane,trend,1717.3049157985295,ppb
1998,6,methane,mean,1716.7,ppb
1998,6,methane,mean_fitted,1716.7,ppb
1998,6,methane,seasonal_adjusted_mean,1714.8840928447723,ppb
1998,6,methane,trend,1717.9453407656397,ppb
1998,7,methane,mean,1731.8,ppb
1998,7,methane,mean_fitted,1731.8,ppb
1998,7,methane,seasonal_adjusted_mean,1723.3132234006537,ppb
1998,7,methane,trend,1718.58576573275,ppb
1998,8,methane,mean,1728.7,ppb
1998,8,methane,mean_fitted,1728.7,ppb
1998,8,methane,seasonal_adjusted_mean,1719.6142667208862,ppb
1998,8,methane,trend,1719.22619069986,ppb
1998,9,methane,mean,1733.1,ppb
1998,9,methane,mean_fitted,1733.1,ppb
1998,9,methane,seasonal_adjusted_mean,1721.6870848211886,ppb
1998,9,methane,trend,1719.8666156669701,ppb
1998,10,methane,mean,1734.5,ppb
1998,10,methane,mean_fitted,1734.5,ppb
1998,10,methane,seasonal_adjusted_mean,1722.9813410212605,ppb
1998,10,methane,trend,1720.5070406340803,ppb
1998,11,methane,mean,1730.4,ppb
1998,11,methane,mean_fitted,1730.4,ppb
1998,11,methane,seasonal_adjusted_mean,1724.4740161592051,ppb
1998,11,methane,trend,1721.0947551720799,ppb
1998,12,methane,mean,1725.5,ppb
1998,12,methane,mean_fitted,1725.5,ppb
1998,12,methane,seasonal_adjusted_mean,1723.8366894108706,ppb
1998,12,methane,trend,1721.6824697100794,ppb
1999,1,methane,mean,1709.2,ppb
1999,1,methane,mean_fitted,1709.2,ppb
1999,1,methane,seasonal_adjusted_mean,1720.5575527570409,ppb
1999,1,methane,trend,1722.2701842480787,ppb
1999,2,methane,mean,1711.2,ppb
1999,2,methane,mean_fitted,1711.2,ppb
1999,2,methane,seasonal_adjusted_mean,1724.1045222201342,ppb
1999,2,methane,trend,1722.8578987860783,ppb
1999,3,methane,mean,1710.9,ppb
1999,3,methane,mean_fitted,1710.9,ppb
1999,3,methane,seasonal_adjusted_mean,1726.8735492766712,ppb
1999,3,methane,trend,1723.4456133240778,ppb
1999,4,methane,mean,1720.3,ppb
1999,4,methane,mean_fitted,1720.3,ppb
1999,4,methane,seasonal_adjusted_mean,1727.1565840695612,ppb
1999,4,methane,trend,1723.9549548882117,ppb
1999,5,methane,mean,1715.7,ppb
1999,5,methane,mean_fitted,1715.7,ppb
1999,5,methane,seasonal_adjusted_mean,1718.7570215388157,ppb
1999,5,methane,trend,1724.4642964523457,ppb
1999,6,methane,mean,1726.4,ppb
1999,6,methane,mean_fitted,1726.4,ppb
1999,6,methane,seasonal_adjusted_mean,1724.430341318273,ppb
1999,6,methane,trend,1724.9736380164795,ppb
1999,7,methane,mean,1734.2,ppb
1999,7,methane,mean_fitted,1734.2,ppb
1999,7,methane,seasonal_adjusted_mean,1725.433528228097,ppb
1999,7,methane,trend,1725.4829795806136,ppb
1999,8,methane,mean,1738,ppb
1999,8,methane,mean_fitted,1738,ppb
1999,8,methane,seasonal_adjusted_mean,1728.819727353904,ppb
1999,8,methane,trend,1725.9923211447474,ppb
1999,9,methane,mean,1737.4,ppb
1999,9,methane,mean_fitted,1737.4,ppb
1999,9,methane,seasonal_adjusted_mean,1725.5469356594606,ppb
1999,9,methane,trend,1726.3756283547618,ppb
1999,10,methane,mean,1740,ppb
1999,10,methane,mean_fitted,1740,ppb
1999,10,methane,seasonal_adjusted_mean,1728.603866467121,ppb
1999,10,methane,trend,1726.758935564776,ppb
1999,11,methane,mean,1734.2,ppb
1999,11,methane,mean_fitted,1734.2,ppb
1999,11,methane,seasonal_adjusted_mean,1728.302160586008,ppb
1999,11,methane,trend,1727.1422427747905,ppb
1999,12,methane,mean,1729,ppb
1999,12,methane,mean_fitted,1729,ppb
1999,12,methane,seasonal_adjusted_mean,1727.47979713565,ppb
1999,12,methane,trend,1727.5255499848047,ppb
2000,1,methane,mean,1715.1,ppb
2000,1,methane,mean_fitted,1715.1,ppb
2000,1,methane,seasonal_adjusted_mean,1726.8789739307008,ppb
2000,1,methane,trend,1727.9088571948191,ppb
2000,2,methane,mean,1712.6,ppb
2000,2,methane,mean_fitted,1712.6,ppb
2000,2,methane,seasonal_adjusted_mean,1725.8564256513203,ppb
2000,2,methane,trend,1728.1681298015408,ppb
2000,3,methane,mean,1711.9,ppb
2000,3,methane,mean_fitted,1711.9,ppb
2000,3,methane,seasonal_adjusted_mean,1728.483414051162,ppb
2000,3,methane,trend,1728.4274024082622,ppb
2000,4,methane,mean,NA,ppb
2000,4,methane,mean_fitted,1720.7,ppb
2000,4,methane,seasonal_adjusted_mean,1727.682228490324,ppb
2000,4,methane,trend,1728.6866750149838,ppb
2000,5,methane,mean,1732.3,ppb
2000,5,methane,mean_fitted,1732.3,ppb
2000,5,methane,seasonal_adjusted_mean,1735.0127024914839,ppb
2000,5,methane,trend,1728.9459476217053,ppb
2000,6,methane,mean,NA,ppb
2000,6,methane,mean_fitted,1737.6,ppb
2000,6,methane,seasonal_adjusted_mean,1735.03332433422,ppb
2000,6,methane,trend,1729.205220228427,ppb
2000,7,methane,mean,1740.1,ppb
2000,7,methane,mean_fitted,1740.1,ppb
2000,7,methane,seasonal_adjusted_mean,1731.5978800479957,ppb
2000,7,methane,trend,1729.4060067017206,ppb
2000,8,methane,mean,1739.3,ppb
2000,8,methane,mean_fitted,1739.3,ppb
2000,8,methane,seasonal_adjusted_mean,1729.488106793862,ppb
2000,8,methane,trend,1729.6067931750142,ppb
2000,9,methane,mean,1740.5,ppb
2000,9,methane,mean_fitted,1740.5,ppb
2000,9,methane,seasonal_adjusted_mean,1728.1684164220121,ppb
2000,9,methane,trend,1729.8075796483076,ppb
2000,10,methane,mean,1744.1,ppb
2000,10,methane,mean_fitted,1744.1,ppb
2000,10,methane,seasonal_adjusted_mean,1732.5674305126238,ppb
2000,10,methane,trend,1730.0083661216013,ppb
2000,11,methane,mean,1735.3,ppb
2000,11,methane,mean_fitted,1735.3,ppb
2000,11,methane,seasonal_adjusted_mean,1729.2465105218091,ppb
2000,11,methane,trend,1730.209152594895,ppb
2000,12,methane,mean,1739.3,ppb
2000,12,methane,mean_fitted,1739.3,ppb
2000,12,methane,seasonal_adjusted_mean,1737.7701276952866,ppb
2000,12,methane,trend,1730.3985999635297,ppb
2001,1,methane,mean,1720.4,ppb
2001,1,methane,mean_fitted,1720.4,ppb
2001,1,methane,seasonal_adjusted_mean,1732.0532026671203,ppb
2001,1,methane,trend,1730.5880473321643,ppb
2001,2,methane,mean,1720.3,ppb
2001,2,methane,mean_fitted,1720.3,ppb
2001,2,methane,seasonal_adjusted_mean,1734.4158227662429,ppb
2001,2,methane,trend,1730.777494700799,ppb
2001,3,methane,mean,1713.5,ppb
2001,3,methane,mean_fitted,1713.5,ppb
2001,3,methane,seasonal_adjusted_mean,1730.3646273719382,ppb
2001,3,methane,trend,1730.9669420694336,ppb
2001,4,methane,mean,1725.7,ppb
2001,4,methane,mean_fitted,1725.7,ppb
2001,4,methane,seasonal_adjusted_mean,1733.4501340379666,ppb
2001,4,methane,trend,1731.1563894380683,ppb
2001,5,methane,mean,1726.3,ppb
2001,5,methane,mean_fitted,1726.3,ppb
2001,5,methane,seasonal_adjusted_mean,1729.0571539426687,ppb
2001,5,methane,trend,1731.3121045779658,ppb
2001,6,methane,mean,1731.4,ppb
2001,6,methane,mean_fitted,1731.4,ppb
2001,6,methane,seasonal_adjusted_mean,1728.2301413422422,ppb
2001,6,methane,trend,1731.4678197178632,ppb
2001,7,methane,mean,1737.3,ppb
2001,7,methane,mean_fitted,1737.3,ppb
2001,7,methane,seasonal_adjusted_mean,1729.3217786065093,ppb
2001,7,methane,trend,1731.6235348577604,ppb
2001,8,methane,mean,1738.9,ppb
2001,8,methane,mean_fitted,1738.9,ppb
2001,8,methane,seasonal_adjusted_mean,1728.0591072508896,ppb
2001,8,methane,trend,1731.7792499976579,ppb
2001,9,methane,mean,1748.4,ppb
2001,9,methane,mean_fitted,1748.4,ppb
2001,9,methane,seasonal_adjusted_mean,1735.5482320502567,ppb
2001,9,methane,trend,1731.9349651375553,ppb
2001,10,methane,mean,1739.6,ppb
2001,10,methane,mean_fitted,1739.6,ppb
2001,10,methane,seasonal_adjusted_mean,1727.9916711463131,ppb
2001,10,methane,trend,1732.043604110523,ppb
2001,11,methane,mean,1734.1,ppb
2001,11,methane,mean_fitted,1734.1,ppb
2001,11,methane,seasonal_adjusted_mean,1728.2018669799947,ppb
2001,11,methane,trend,1732.1522430834905,ppb
2001,12,methane,mean,1731,ppb
2001,12,methane,mean_fitted,1731,ppb
2001,12,methane,seasonal_adjusted_mean,1729.4162917005763,ppb
2001,12,methane,trend,1732.2608820564578,ppb
2002,1,methane,mean,1717.9,ppb
2002,1,methane,mean_fitted,1717.9,ppb
2002,1,methane,seasonal_adjusted_mean,1729.1002390436447,ppb
2002,1,methane,trend,1732.3695210294254,ppb
2002,2,methane,mean,1714.8,ppb
2002,2,methane,mean_fitted,1714.8,ppb
2002,2,methane,seasonal_adjusted_mean,1729.7174473748275,ppb
2002,2,methane,trend,1732.478160002393,ppb
2002,3,methane,mean,1715.1,ppb
2002,3,methane,mean_fitted,1715.1,ppb
2002,3,methane,seasonal_adjusted_mean,1731.8008962011638,ppb
2002,3,methane,trend,1732.5695436672977,ppb
2002,4,methane,mean,1722.7,ppb
2002,4,methane,mean_fitted,1722.7,ppb
2002,4,methane,seasonal_adjusted_mean,1731.633007210035,ppb
2002,4,methane,trend,1732.6609273322024,ppb
2002,5,methane,mean,1742,ppb
2002,5,methane,mean_fitted,1742,ppb
2002,5,methane,seasonal_adjusted_mean,1744.7158781897806,ppb
2002,5,methane,trend,1732.7523109971073,ppb
2002,6,methane,mean,1735.7,ppb
2002,6,methane,mean_fitted,1735.7,ppb
2002,6,methane,seasonal_adjusted_mean,1732.3965671646893,ppb
2002,6,methane,trend,1732.843694662012,ppb
2002,7,methane,mean,1742.5,ppb
2002,7,methane,mean_fitted,1742.5,ppb
2002,7,methane,seasonal_adjusted_mean,1735.0972000865097,ppb
2002,7,methane,trend,1732.9350783269167,ppb
2002,8,methane,mean,1744.7,ppb
2002,8,methane,mean_fitted,1744.7,ppb
2002,8,methane,seasonal_adjusted_mean,1732.6730759442114,ppb
2002,8,methane,trend,1733.0098019040624,ppb
2002,9,methane,mean,1747,ppb
2002,9,methane,mean_fitted,1747,ppb
2002,9,methane,seasonal_adjusted_mean,1733.6415423734888,ppb
2002,9,methane,trend,1733.0845254812084,ppb
2002,10,methane,mean,1747.1,ppb
2002,10,methane,mean_fitted,1747.1,ppb
2002,10,methane,seasonal_adjusted_mean,1735.6644369646742,ppb
2002,10,methane,trend,1733.1592490583541,ppb
2002,11,methane,mean,1744,ppb
2002,11,methane,mean_fitted,1744,ppb
2002,11,methane,seasonal_adjusted_mean,1738.1595625561115,ppb
2002,11,methane,trend,1733.2339726355,ppb
2002,12,methane,mean,1732.8,ppb
2002,12,methane,mean_fitted,1732.8,ppb
2002,12,methane,seasonal_adjusted_mean,1731.571566524439,ppb
2002,12,methane,trend,1733.3086962126458,ppb
2003,1,methane,mean,1725.1,ppb
2003,1,methane,mean_fitted,1725.1,ppb
2003,1,methane,seasonal_adjusted_mean,1735.680757419408,ppb
2003,1,methane,trend,1733.3322716771152,ppb
2003,2,methane,mean,1719.1,ppb
2003,2,methane,mean_fitted,1719.1,ppb
2003,2,methane,seasonal_adjusted_mean,1734.3126303482454,ppb
2003,2,methane,trend,1733.3558471415845,ppb
2003,3,methane,mean,1717.7,ppb
2003,3,methane,mean_fitted,1717.7,ppb
2003,3,methane,seasonal_adjusted_mean,1734.2643998211827,ppb
2003,3,methane,trend,1733.3794226060536,ppb
2003,4,methane,mean,1722.6,ppb
2003,4,methane,mean_fitted,1722.6,ppb
2003,4,methane,seasonal_adjusted_mean,1732.4249957544082,ppb
2003,4,methane,trend,1733.402998070523,ppb
2003,5,methane,mean,1726,ppb
2003,5,methane,mean_fitted,1726,ppb
2003,5,methane,seasonal_adjusted_mean,1728.703916552291,ppb
2003,5,methane,trend,1733.4265735349923,ppb
2003,6,methane,mean,1744.4,ppb
2003,6,methane,mean_fitted,1744.4,ppb
2003,6,methane,seasonal_adjusted_mean,1741.51176959689,ppb
2003,6,methane,trend,1733.3649851263187,ppb
2003,7,methane,mean,1737.9,ppb
2003,7,methane,mean_fitted,1737.9,ppb
2003,7,methane,seasonal_adjusted_mean,1730.8789846293807,ppb
2003,7,methane,trend,1733.3033967176452,ppb
2003,8,methane,mean,1749.5,ppb
2003,8,methane,mean_fitted,1749.5,ppb
2003,8,methane,seasonal_adjusted_mean,1736.3452498073655,ppb
2003,8,methane,trend,1733.241808308972,ppb
2003,9,methane,mean,1747.1,ppb
2003,9,methane,mean_fitted,1747.1,ppb
2003,9,methane,seasonal_adjusted_mean,1733.4184980818154,ppb
2003,9,methane,trend,1733.1802199002984,ppb
2003,10,methane,mean,1745.2,ppb
2003,10,methane,mean_fitted,1745.2,ppb
2003,10,methane,seasonal_adjusted_mean,1733.989767689758,ppb
2003,10,methane,trend,1733.118631491625,ppb
2003,11,methane,mean,1742.2,ppb
2003,11,methane,mean_fitted,1742.2,ppb
2003,11,methane,seasonal_adjusted_mean,1736.2353023767591,ppb
2003,11,methane,trend,1733.0151692090078,ppb
2003,12,methane,mean,1733.5,ppb
2003,12,methane,mean_fitted,1733.5,ppb
2003,12,methane,seasonal_adjusted_mean,1732.9532388493128,ppb
2003,12,methane,trend,1732.9117069263907,ppb
2004,1,methane,mean,1724.2,ppb
2004,1,methane,mean_fitted,1724.2,ppb
2004,1,methane,seasonal_adjusted_mean,1734.0808308197638,ppb
2004,1,methane,trend,1732.8082446437738,ppb
2004,2,methane,mean,1716.7,ppb
2004,2,methane,mean_fitted,1716.7,ppb
2004,2,methane,seasonal_adjusted_mean,1731.7599601623397,ppb
2004,2,methane,trend,1732.7047823611567,ppb
2004,3,methane,mean,1715.3,ppb
2004,3,methane,mean_fitted,1715.3,ppb
2004,3,methane,seasonal_adjusted_mean,1731.6774442357528,ppb
2004,3,methane,trend,1732.6013200785396,ppb
2004,4,methane,mean,1722.6,ppb
2004,4,methane,mean_fitted,1722.6,ppb
2004,4,methane,seasonal_adjusted_mean,1733.0973716243689,ppb
2004,4,methane,trend,1732.521417830719,ppb
2004,5,methane,mean,1723.8,ppb
2004,5,methane,mean_fitted,1723.8,ppb
2004,5,methane,seasonal_adjusted_mean,1726.8970005006975,ppb
2004,5,methane,trend,1732.4415155828983,ppb
2004,6,methane,mean,1732.9,ppb
2004,6,methane,mean_fitted,1732.9,ppb
2004,6,methane,seasonal_adjusted_mean,1730.3918336124966,ppb
2004,6,methane,trend,1732.3616133350774,ppb
2004,7,methane,mean,1741.3,ppb
2004,7,methane,mean_fitted,1741.3,ppb
2004,7,methane,seasonal_adjusted_mean,1734.4279948407595,ppb
2004,7,methane,trend,1732.2817110872568,ppb
2004,8,methane,mean,1746,ppb
2004,8,methane,mean_fitted,1746,ppb
2004,8,methane,seasonal_adjusted_mean,1731.9401922395198,ppb
2004,8,methane,trend,1732.2018088394361,ppb
2004,9,methane,mean,1746,ppb
2004,9,methane,mean_fitted,1746,ppb
2004,9,methane,seasonal_adjusted_mean,1732.2696825996115,ppb
2004,9,methane,trend,1732.145385917137,ppb
2004,10,methane,mean,1742.1,ppb
2004,10,methane,mean_fitted,1742.1,ppb
2004,10,methane,seasonal_adjusted_mean,1730.9806829584459,ppb
2004,10,methane,trend,1732.0889629948379,ppb
2004,11,methane,mean,1730.2,ppb
2004,11,methane,mean_fitted,1730.2,ppb
2004,11,methane,seasonal_adjusted_mean,1724.0715827224044,ppb
2004,11,methane,trend,1732.0325400725387,ppb
2004,12,methane,mean,1734.7,ppb
2004,12,methane,mean_fitted,1734.7,ppb
2004,12,methane,seasonal_adjusted_mean,1734.8401395889045,ppb
2004,12,methane,trend,1731.9761171502396,ppb
2005,1,methane,mean,1723.6,ppb
2005,1,methane,mean_fitted,1723.6,ppb
2005,1,methane,seasonal_adjusted_mean,1733.0741393787428,ppb
2005,1,methane,trend,1731.9196942279405,ppb
2005,2,methane,mean,1714,ppb
2005,2,methane,mean_fitted,1714,ppb
2005,2,methane,seasonal_adjusted_mean,1728.490835954665,ppb
2005,2,methane,trend,1731.8988327429852,ppb
2005,3,methane,mean,1718,ppb
2005,3,methane,mean_fitted,1718,ppb
2005,3,methane,seasonal_adjusted_mean,1734.1469609889841,ppb
2005,3,methane,trend,1731.87797125803,ppb
2005,4,methane,mean,1718,ppb
2005,4,methane,mean_fitted,1718,ppb
2005,4,methane,seasonal_adjusted_mean,1728.996215710763,ppb
2005,4,methane,trend,1731.8571097730746,ppb
2005,5,methane,mean,1729.1,ppb
2005,5,methane,mean_fitted,1729.1,ppb
2005,5,methane,seasonal_adjusted_mean,1732.73245158522,ppb
2005,5,methane,trend,1731.8362482881194,ppb
2005,6,methane,mean,1730.9,ppb
2005,6,methane,mean_fitted,1730.9,ppb
2005,6,methane,seasonal_adjusted_mean,1728.4064447326894,ppb
2005,6,methane,trend,1731.815386803164,ppb
2005,7,methane,mean,1736.5,ppb
2005,7,methane,mean_fitted,1736.5,ppb
2005,7,methane,seasonal_adjusted_mean,1729.4424211585172,ppb
2005,7,methane,trend,1731.8758258779642,ppb
2005,8,methane,mean,1749.9,ppb
2005,8,methane,mean_fitted,1749.9,ppb
2005,8,methane,seasonal_adjusted_mean,1735.4157128570223,ppb
2005,8,methane,trend,1731.9362649527643,ppb
2005,9,methane,mean,1746.4,ppb
2005,9,methane,mean_fitted,1746.4,ppb
2005,9,methane,seasonal_adjusted_mean,1732.9164884906113,ppb
2005,9,methane,trend,1731.9967040275642,ppb
2005,10,methane,mean,1743.4,ppb
2005,10,methane,mean_fitted,1743.4,ppb
2005,10,methane,seasonal_adjusted_mean,1732.1769974277447,ppb
2005,10,methane,trend,1732.0571431023643,ppb
2005,11,methane,mean,1744.2,ppb
2005,11,methane,mean_fitted,1744.2,ppb
2005,11,methane,seasonal_adjusted_mean,1738.0233948434227,ppb
2005,11,methane,trend,1732.1175821771644,ppb
2005,12,methane,mean,1729.8,ppb
2005,12,methane,mean_fitted,1729.8,ppb
2005,12,methane,seasonal_adjusted_mean,1730.2149461786694,ppb
2005,12,methane,trend,1732.270914067601,ppb
2006,1,methane,mean,1719.7,ppb
2006,1,methane,mean_fitted,1719.7,ppb
2006,1,methane,seasonal_adjusted_mean,1729.098773151789,ppb
2006,1,methane,trend,1732.424245958038,ppb
2006,2,methane,mean,1719.7,ppb
2006,2,methane,mean_fitted,1719.7,ppb
2006,2,methane,seasonal_adjusted_mean,1733.6267828105392,ppb
2006,2,methane,trend,1732.5775778484747,ppb
2006,3,methane,mean,1715,ppb
2006,3,methane,mean_fitted,1715,ppb
2006,3,methane,seasonal_adjusted_mean,1731.0142530059982,ppb
2006,3,methane,trend,1732.7309097389116,ppb
2006,4,methane,mean,1723.9,ppb
2006,4,methane,mean_fitted,1723.9,ppb
2006,4,methane,seasonal_adjusted_mean,1735.104531428892,ppb
2006,4,methane,trend,1732.8842416293483,ppb
2006,5,methane,mean,1728.2,ppb
2006,5,methane,mean_fitted,1728.2,ppb
2006,5,methane,seasonal_adjusted_mean,1732.2262333521517,ppb
2006,5,methane,trend,1733.1388022080773,ppb
2006,6,methane,mean,1731.2,ppb
2006,6,methane,mean_fitted,1731.2,ppb
2006,6,methane,seasonal_adjusted_mean,1728.8050389440812,ppb
2006,6,methane,trend,1733.3933627868066,ppb
2006,7,methane,mean,1739.1,ppb
2006,7,methane,mean_fitted,1739.1,ppb
2006,7,methane,seasonal_adjusted_mean,1731.7258699400984,ppb
2006,7,methane,trend,1733.6479233655357,ppb
2006,8,methane,mean,1748.5,ppb
2006,8,methane,mean_fitted,1748.5,ppb
2006,8,methane,seasonal_adjusted_mean,1734.0830937618489,ppb
2006,8,methane,trend,1733.902483944265,ppb
2006,9,methane,mean,1743.7,ppb
2006,9,methane,mean_fitted,1743.7,ppb
2006,9,methane,seasonal_adjusted_mean,1730.4347895822248,ppb
2006,9,methane,trend,1734.157044522994,ppb
2006,10,methane,mean,1743.2,ppb
2006,10,methane,mean_fitted,1743.2,ppb
2006,10,methane,seasonal_adjusted_mean,1731.8941658355768,ppb
2006,10,methane,trend,1734.5088061141141,ppb
2006,11,methane,mean,1736.9,ppb
2006,11,methane,mean_fitted,1736.9,ppb
2006,11,methane,seasonal_adjusted_mean,1730.795525151947,ppb
2006,11,methane,trend,1734.8605677052342,ppb
2006,12,methane,mean,1732.6,ppb
2006,12,methane,mean_fitted,1732.6,ppb
2006,12,methane,seasonal_adjusted_mean,1733.116460937093,ppb
2006,12,methane,trend,1735.212329296354,ppb
2007,1,methane,mean,1729.6,ppb
2007,1,methane,mean_fitted,1729.6,ppb
2007,1,methane,seasonal_adjusted_mean,1739.2072050001411,ppb
2007,1,methane,trend,1735.564090887474,ppb
2007,2,methane,mean,1719.4,ppb
2007,2,methane,mean_fitted,1719.4,ppb
2007,2,methane,seasonal_adjusted_mean,1733.1831708815537,ppb
2007,2,methane,trend,1735.9158524785942,ppb
2007,3,methane,mean,1718.8,ppb
2007,3,methane,mean_fitted,1718.8,ppb
2007,3,methane,seasonal_adjusted_mean,1734.8614083332398,ppb
2007,3,methane,trend,1736.3342327730447,ppb
2007,4,methane,mean,1721.4,ppb
2007,4,methane,mean_fitted,1721.4,ppb
2007,4,methane,seasonal_adjusted_mean,1732.6222687359395,ppb
2007,4,methane,trend,1736.7526130674955,ppb
2007,5,methane,mean,1734.1,ppb
2007,5,methane,mean_fitted,1734.1,ppb
2007,5,methane,seasonal_adjusted_mean,1737.6161307649922,ppb
2007,5,methane,trend,1737.170993361946,ppb
2007,6,methane,mean,1739.6,ppb
2007,6,methane,mean_fitted,1739.6,ppb
2007,6,methane,seasonal_adjusted_mean,1737.4913506680657,ppb
2007,6,methane,trend,1737.589373656397,ppb
2007,7,methane,mean,1744.6,ppb
2007,7,methane,mean_fitted,1744.6,ppb
2007,7,methane,seasonal_adjusted_mean,1736.849716426247,ppb
2007,7,methane,trend,1738.0077539508475,ppb
2007,8,methane,mean,1749.9,ppb
2007,8,methane,mean_fitted,1749.9,ppb
2007,8,methane,seasonal_adjusted_mean,1735.66376586624,ppb
2007,8,methane,trend,1738.4536599410083,ppb
2007,9,methane,mean,1753.6,ppb
2007,9,methane,mean_fitted,1753.6,ppb
2007,9,methane,seasonal_adjusted_mean,1740.5531415945086,ppb
2007,9,methane,trend,1738.8995659311688,ppb
2007,10,methane,mean,1749.6,ppb
2007,10,methane,mean_fitted,1749.6,ppb
2007,10,methane,seasonal_adjusted_mean,1738.2513455384938,ppb
2007,10,methane,trend,1739.3454719213296,ppb
2007,11,methane,mean,1744.4,ppb
2007,11,methane,mean_fitted,1744.4,ppb
2007,11,methane,seasonal_adjusted_mean,1738.2912610316605,ppb
2007,11,methane,trend,1739.7913779114901,ppb
2007,12,methane,mean,1738.9,ppb
2007,12,methane,mean_fitted,1738.9,ppb
2007,12,methane,seasonal_adjusted_mean,1739.5986894643306,ppb
2007,12,methane,trend,1740.237283901651,ppb
2008,1,methane,mean,1728.8,ppb
2008,1,methane,mean_fitted,1728.8,ppb
2008,1,methane,seasonal_adjusted_mean,1738.7462249126165,ppb
2008,1,methane,trend,1740.6815079120809,ppb
2008,2,methane,mean,1736.6,ppb
2008,2,methane,mean_fitted,1736.6,ppb
2008,2,methane,seasonal_adjusted_mean,1750.6063286522337,ppb
2008,2,methane,trend,1741.1257319225108,ppb
2008,3,methane,mean,1727,ppb
2008,3,methane,mean_fitted,1727,ppb
2008,3,methane,seasonal_adjusted_mean,1743.2145402541134,ppb
2008,3,methane,trend,1741.569955932941,ppb
2008,4,methane,mean,1732.9,ppb
2008,4,methane,mean_fitted,1732.9,ppb
2008,4,methane,seasonal_adjusted_mean,1744.1530907818183,ppb
2008,4,methane,trend,1742.014179943371,ppb
2008,5,methane,mean,1740.4,ppb
2008,5,methane,mean_fitted,1740.4,ppb
2008,5,methane,seasonal_adjusted_mean,1742.715880610673,ppb
2008,5,methane,trend,1742.4584039538008,ppb
2008,6,methane,mean,1749.2,ppb
2008,6,methane,mean_fitted,1749.2,ppb
2008,6,methane,seasonal_adjusted_mean,1746.839553569605,ppb
2008,6,methane,trend,1742.8898966171823,ppb
2008,7,methane,mean,1754.7,ppb
2008,7,methane,mean_fitted,1754.7,ppb
2008,7,methane,seasonal_adjusted_mean,1746.7492579762186,ppb
2008,7,methane,trend,1743.3213892805638,ppb
2008,8,methane,mean,1756.9,ppb
2008,8,methane,mean_fitted,1756.9,ppb
2008,8,methane,seasonal_adjusted_mean,1742.7955894730449,ppb
2008,8,methane,trend,1743.752881943945,ppb
2008,9,methane,mean,1756.3,ppb
2008,9,methane,mean_fitted,1756.3,ppb
2008,9,methane,seasonal_adjusted_mean,1743.3798539749007,ppb
2008,9,methane,trend,1744.1843746073266,ppb
2008,10,methane,mean,1758.3,ppb
2008,10,methane,mean_fitted,1758.3,ppb
2008,10,methane,seasonal_adjusted_mean,1746.8332112177716,ppb
2008,10,methane,trend,1744.6158672707081,ppb
2008,11,methane,mean,1754.8,ppb
2008,11,methane,mean_fitted,1754.8,ppb
2008,11,methane,seasonal_adjusted_mean,1748.7991866507216,ppb
2008,11,methane,trend,1745.0475143767367,ppb
2008,12,methane,mean,1744.4,ppb
2008,12,methane,mean_fitted,1744.4,ppb
2008,12,methane,seasonal_adjusted_mean,1745.5221808443894,ppb
2008,12,methane,trend,1745.4791614827652,ppb
2009,1,methane,mean,1733.7,ppb
2009,1,methane,mean_fitted,1733.7,ppb
2009,1,methane,seasonal_adjusted_mean,1744.060016043547,ppb
2009,1,methane,trend,1745.9108085887938,ppb
2009,2,methane,mean,1729.8,ppb
2009,2,methane,mean_fitted,1729.8,ppb
2009,2,methane,seasonal_adjusted_mean,1744.30665973964,ppb
2009,2,methane,trend,1746.3424556948223,ppb
2009,3,methane,mean,1729.5,ppb
2009,3,methane,mean_fitted,1729.5,ppb
2009,3,methane,seasonal_adjusted_mean,1745.783483023068,ppb
2009,3,methane,trend,1746.7741028008509,ppb
2009,4,methane,mean,1735,ppb
2009,4,methane,mean_fitted,1735,ppb
2009,4,methane,seasonal_adjusted_mean,1746.218253853975,ppb
2009,4,methane,trend,1747.2356481434083,ppb
2009,5,methane,mean,1741.7,ppb
2009,5,methane,mean_fitted,1741.7,ppb
